dur,proto=tcp,proto=udp,proto=other,service=-,service=http,service=dns,service=other,state=FIN,state=INT,state=other,sbytes,dbytes,rate,sloss,dloss,sjit,djit,swin,stcpb,dtcpb,dwin,smean,dmean,trans_depth,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,label
1.557679,1,0,0,1,0,0,0,1,0,0,1070,920,14.765558,3,2,8437.912122,192.503234,255,3061943147,2304120176,255,89,77,0,3,1,1,1,3,3,3,1
0.000004,0,0,1,1,0,0,0,0,1,0,200,0,250000.0006,0,0,0,0,0,0,0,0,100,0,0,7,2,2,2,7,14,7,1
0.000008,0,0,1,1,0,0,0,0,1,0,200,0,125000.0003,0,0,0,0,0,0,0,0,100,0,0,6,2,2,2,6,3,6,1
0.000005,0,1,0,0,0,1,0,0,1,0,114,0,200000.0051,0,0,0,0,0,0,0,0,57,0,0,42,10,10,10,42,10,42,1
0.000008,0,0,1,1,0,0,0,0,1,0,200,0,125000.0003,0,0,0,0,0,0,0,0,100,0,0,2,1,1,1,2,1,2,1
23.357414,0,1,0,1,0,0,0,0,1,0,208,0,0.128439,0,0,11010.782,0,0,0,0,0,52,0,0,4,1,1,1,4,1,4,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,19,17,17,17,19,17,19,1
0.000006,0,1,0,0,0,1,0,0,1,0,114,0,166666.6608,0,0,0,0,0,0,0,0,57,0,0,29,13,13,13,29,13,29,1
0.000004,0,1,0,0,0,1,0,0,1,0,114,0,250000.0006,0,0,0,0,0,0,0,0,57,0,0,34,34,34,16,34,34,34,1
0.000008,0,1,0,0,0,1,0,0,1,0,114,0,125000.0003,0,0,0,0,0,0,0,0,57,0,0,9,9,9,6,9,9,9,1
1.169308,1,0,0,0,1,0,0,1,0,0,820,12778,23.090581,2,6,9195.914016,5120.361338,255,1763005186,2935907548,255,82,710,0,1,1,1,1,1,1,1,1
0.954487,1,0,0,1,0,0,0,1,0,0,738,268,15.715248,2,1,6440.276547,306.389281,255,2469522867,1768206878,255,74,45,0,5,1,1,1,5,1,5,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,33,17,16,16,33,16,33,1
0.000007,0,0,1,1,0,0,0,0,1,0,200,0,142857.1409,0,0,0,0,0,0,0,0,100,0,0,2,2,1,1,2,1,2,1
0.90188,1,0,0,1,0,0,0,1,0,0,2030,742,21.067104,3,2,4088.691702,142.450234,255,1784587257,4147705574,255,169,93,0,3,1,1,1,3,1,3,1
0.000003,0,0,1,1,0,0,0,0,1,0,200,0,333333.3215,0,0,0,0,0,0,0,0,100,0,0,4,2,2,2,4,2,4,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,17,25,17,17,17,17,25,1
0.000004,0,1,0,0,0,1,0,0,1,0,114,0,250000.0006,0,0,0,0,0,0,0,0,57,0,0,27,10,10,4,27,10,27,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,47,41,41,22,47,41,47,1
2.09582,1,0,0,0,0,0,1,1,0,0,122666,2260,66.322491,51,8,1898.8287,86.841125,255,1317686935,2524957420,255,1136,71,0,1,2,1,1,1,1,1,1
0.000005,0,0,1,1,0,0,0,0,1,0,200,0,200000.0051,0,0,0,0,0,0,0,0,100,0,0,5,2,2,2,5,2,5,1
0.000003,0,0,1,1,0,0,0,0,1,0,200,0,333333.3215,0,0,0,0,0,0,0,0,100,0,0,3,3,3,3,3,4,3,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,13,4,4,4,13,5,13,1
0.00001,0,0,1,1,0,0,0,0,1,0,200,0,100000.0025,0,0,0,0,0,0,0,0,100,0,0,7,5,4,4,10,5,7,1
0.000005,0,1,0,0,0,1,0,0,1,0,114,0,200000.0051,0,0,0,0,0,0,0,0,57,0,0,33,33,33,17,33,34,33,1
0.000004,0,1,0,0,0,1,0,0,1,0,114,0,250000.0006,0,0,0,0,0,0,0,0,57,0,0,16,16,16,16,16,17,16,1
0.000003,0,0,1,1,0,0,0,0,1,0,200,0,333333.3215,0,0,0,0,0,0,0,0,100,0,0,7,2,2,2,7,2,7,1
1.817114,1,0,0,0,0,0,1,1,0,0,1174,1612,23.663898,7,9,4665.388887,5411.52435,255,104592299,732305689,255,53,73,0,1,2,1,1,2,2,1,1
0.634894,1,0,0,0,1,0,0,1,0,0,1016,354,26.776123,2,1,3818.487275,162.012891,255,891274630,2623989112,255,102,44,1,1,2,1,1,1,1,1,1
0.000003,0,0,1,1,0,0,0,0,1,0,200,0,333333.3215,0,0,0,0,0,0,0,0,100,0,0,3,3,2,2,3,2,3,1
2.245088,1,0,0,0,1,0,0,1,0,0,68117,698,32.515428,26,1,3852.886829,198.038109,255,3643893289,748191985,255,1174,44,0,1,1,1,1,1,1,1,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,20,17,17,17,20,17,20,1
1.989211,1,0,0,0,0,0,1,1,0,0,1384,99280,61.833562,7,44,3887.873787,2081.282169,255,3938452088,1666327310,255,46,1056,0,1,1,1,1,1,1,1,1
0.569108,1,0,0,1,0,0,0,1,0,0,756,268,26.357035,2,1,3387.538279,185.015234,255,644452538,3684064652,255,76,45,0,1,1,1,1,1,2,1,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,46,31,31,17,46,31,46,1
16.170187,0,0,1,1,0,0,0,0,0,1,4352,0,0.927633,0,0,1493.258125,0,0,0,0,0,272,0,0,2,13,2,2,4,4,2,1
0.961303,1,0,0,1,0,0,0,1,0,0,564,354,17.684331,2,1,7294.397688,164.490094,255,1134485078,1175790584,255,56,44,0,1,3,1,1,1,1,5,1
0.480536,1,0,0,1,0,0,0,1,0,0,4706,1248,56.187256,4,5,1891.60512,46.664523,255,3412115662,2427519717,255,336,89,0,1,1,1,1,3,1,1,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,17,17,17,17,17,17,17,1
0.000005,0,1,0,0,0,1,0,0,1,0,114,0,200000.0051,0,0,0,0,0,0,0,0,57,0,0,16,17,16,16,16,17,16,1
0.000004,0,1,0,1,0,0,0,0,1,0,512,0,250000.0006,0,0,0,0,0,0,0,0,256,0,0,1,1,1,1,1,1,1,1
0.886609,1,0,0,1,0,0,0,1,0,0,2516,354,19.174179,2,1,4789.172636,196.347922,255,3439269671,3801699580,255,252,44,0,5,2,2,2,5,2,5,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,28,16,16,16,28,17,28,1
0.00001,0,1,0,0,0,1,0,0,1,0,114,0,100000.0025,0,0,0,0,0,0,0,0,57,0,0,20,20,20,12,20,20,20,1
0.818798,1,0,0,0,1,0,0,1,0,0,1340,268,18.319537,2,1,4769.774667,250.679531,255,3955016460,4002309245,255,134,45,1,1,2,1,1,1,1,1,1
0.000008,0,0,1,1,0,0,0,0,1,0,200,0,125000.0003,0,0,0,0,0,0,0,0,100,0,0,2,1,1,1,2,19,2,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,3,2,2,2,3,3,3,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,6,3,3,3,6,5,6,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,4,4,4,4,4,5,4,1
0.000008,0,1,0,0,0,1,0,0,1,0,114,0,125000.0003,0,0,0,0,0,0,0,0,57,0,0,17,4,4,4,17,4,17,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,4,1,1,1,4,1,4,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,33,33,33,17,33,33,33,1
0.981251,1,0,0,0,1,0,0,1,0,0,882,268,15.286609,2,1,8330.002282,352.275688,255,2871752158,271580439,255,88,45,1,1,1,1,1,1,26,1,1
0.000006,0,1,0,0,0,1,0,0,1,0,114,0,166666.6608,0,0,0,0,0,0,0,0,57,0,0,17,17,17,17,17,18,17,1
0.278192,1,0,0,1,0,0,0,1,0,0,1612,268,53.919592,2,1,1488.367977,66.764398,255,3405916859,3931980693,255,161,45,0,8,3,3,1,9,3,8,1
0.414781,1,0,0,1,0,0,0,1,0,0,1734,268,36.163662,2,1,2288.571789,112.015508,255,2067218702,76481958,255,173,45,0,1,1,1,1,1,1,1,1
0.000008,0,0,1,1,0,0,0,0,1,0,180,0,125000.0003,0,0,0,0,0,0,0,0,90,0,0,10,8,8,8,10,8,10,1
0.577538,1,0,0,0,1,0,0,1,0,0,828,1096,29.435292,2,2,3376.912753,100.794766,255,1423849092,2669723316,255,83,137,1,6,3,3,3,8,3,6,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,17,16,16,16,17,16,17,1
0.000005,0,0,1,1,0,0,0,0,1,0,200,0,200000.0051,0,0,0,0,0,0,0,0,100,0,0,1,1,1,1,1,2,1,1
0.000008,0,1,0,0,0,1,0,0,1,0,114,0,125000.0003,0,0,0,0,0,0,0,0,57,0,0,26,17,16,7,26,16,26,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,6,1,1,1,7,3,6,1
0.28534,1,0,0,1,0,0,0,1,0,0,902,562,73.596408,3,3,1401.152346,38.573129,255,2889223188,4083486359,255,75,56,0,1,1,1,1,1,1,1,1
0.000005,0,1,0,1,0,0,0,0,1,0,168,0,200000.0051,0,0,0,0,0,0,0,0,84,0,0,1,1,1,1,1,1,1,1
0.613696,1,0,0,1,0,0,0,1,0,0,1078,268,24.44207,2,1,3576.33648,176.778156,255,4021495707,3282362300,255,108,45,0,1,1,1,1,1,1,1,1
0.000007,0,1,0,0,0,1,0,0,1,0,114,0,142857.1409,0,0,0,0,0,0,0,0,57,0,0,47,19,19,9,47,19,47,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,38,33,33,16,38,34,38,1
0.000005,0,0,1,1,0,0,0,0,1,0,180,0,200000.0051,0,0,0,0,0,0,0,0,90,0,0,10,11,10,10,10,10,10,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,30,16,16,16,30,16,30,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,8,1,1,1,8,1,8,1
1.408006,1,0,0,1,0,0,0,1,0,0,2516,268,10.653364,2,1,9276.913481,436.577281,255,2886005253,2088646164,255,252,45,0,6,4,4,4,4,5,4,1
1.042784,1,0,0,1,0,0,0,1,0,0,564,354,16.302514,2,1,7998.376912,224.401828,255,4105449983,1927261321,255,56,44,0,2,1,1,1,1,1,1,1
0.196373,1,0,0,0,1,0,0,1,0,0,1048,268,76.385246,2,1,1088.294001,63.69557,255,1452204935,1027597145,255,105,45,1,2,1,1,1,1,1,1,1
0.000001,0,1,0,1,0,0,0,0,1,0,168,0,1000000.003,0,0,0,0,0,0,0,0,84,0,0,2,1,1,1,1,1,1,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,27,11,11,11,27,12,27,1
3.080866,1,0,0,0,1,0,0,1,0,0,832,16584,9.412937,2,7,22515.41704,13988.50603,255,493859670,1387301537,255,83,829,1,2,1,1,1,1,2,1,1
0.000005,0,1,0,0,0,1,0,0,1,0,114,0,200000.0051,0,0,0,0,0,0,0,0,57,0,0,26,10,10,10,26,10,26,1
0.328464,1,0,0,1,0,0,0,1,0,0,1534,268,45.667105,2,1,1800.44556,97.347172,255,1084170468,3977013388,255,153,45,0,3,2,2,1,3,25,3,1
0.000015,0,0,1,1,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,4,2,2,2,4,4,4,1
0.000009,0,1,0,1,0,0,0,0,1,0,104,0,111111.1072,0,0,0,0,0,0,0,0,52,0,0,3,2,1,1,3,1,5,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,27,16,16,16,27,17,27,1
0.000005,0,0,1,1,0,0,0,0,1,0,200,0,200000.0051,0,0,0,0,0,0,0,0,100,0,0,2,2,2,2,2,2,2,1
0.000001,0,0,1,1,0,0,0,0,1,0,200,0,1000000.003,0,0,0,0,0,0,0,0,100,0,0,5,2,2,2,5,2,5,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,27,11,11,11,27,11,27,1
0.000004,0,1,0,0,0,1,0,0,1,0,114,0,250000.0006,0,0,0,0,0,0,0,0,57,0,0,33,10,10,5,33,10,33,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,34,33,33,17,34,33,34,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,20,19,18,18,20,18,20,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,25,18,18,18,25,18,25,1
1.023424,1,0,0,0,0,0,1,1,0,0,1064,1656,40.061596,7,9,2862.783529,2591.623774,255,2453627859,1036237331,255,53,75,0,1,2,1,1,2,2,1,1
0.000009,0,1,0,1,0,0,0,0,1,0,168,0,111111.1072,0,0,0,0,0,0,0,0,84,0,0,1,1,1,1,1,1,1,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,23,17,17,17,23,17,23,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,4,1,1,1,4,1,4,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,25,8,8,8,25,8,25,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,18,17,17,17,18,17,18,1
0.925796,1,0,0,1,0,0,0,1,0,0,564,354,18.362577,2,1,6571.490886,185.5375,255,542362198,1911072821,255,56,44,0,1,1,1,1,1,2,1,1
0.000007,0,1,0,0,0,1,0,0,1,0,114,0,142857.1409,0,0,0,0,0,0,0,0,57,0,0,19,17,16,16,20,17,19,1
0.000003,0,0,1,1,0,0,0,0,1,0,200,0,333333.3215,0,0,0,0,0,0,0,0,100,0,0,5,2,2,2,5,2,5,1
0.00001,0,1,0,0,0,1,0,0,1,0,114,0,100000.0025,0,0,0,0,0,0,0,0,57,0,0,37,4,4,4,37,4,37,1
2.831437,1,0,0,0,0,0,1,1,0,0,1264,1704,16.599344,7,9,6677.153278,7749.732046,255,3084415521,851312178,255,53,71,0,1,2,1,1,1,1,1,1
0.000009,0,1,0,1,0,0,0,0,1,0,168,0,111111.1072,0,0,0,0,0,0,0,0,84,0,0,1,1,1,1,1,1,1,1
0.000008,0,1,0,0,0,1,0,0,1,0,114,0,125000.0003,0,0,0,0,0,0,0,0,57,0,0,26,19,18,18,26,18,26,1
1.952935,1,0,0,1,0,0,0,1,0,0,330718,1816,153.102895,126,1,879.084335,57.757047,255,2008075597,1887564196,255,1282,43,1,1,1,1,1,1,1,1,1
0.000003,0,0,1,1,0,0,0,0,1,0,200,0,333333.3215,0,0,0,0,0,0,0,0,100,0,0,4,2,2,2,4,2,4,1
0.000005,0,0,1,1,0,0,0,0,1,0,200,0,200000.0051,0,0,0,0,0,0,0,0,100,0,0,4,2,2,2,4,2,4,1
0.531434,1,0,0,1,0,0,0,1,0,0,950,702,50.805933,4,5,1979.911745,2051.454408,255,2506711936,859111743,255,68,50,0,1,1,1,1,1,1,1,1
0.000004,0,1,0,0,0,1,0,0,1,0,114,0,250000.0006,0,0,0,0,0,0,0,0,57,0,0,30,5,5,3,30,5,30,1
0.00001,0,1,0,0,0,1,0,0,1,0,114,0,100000.0025,0,0,0,0,0,0,0,0,57,0,0,38,36,36,24,38,36,38,1
0.000006,0,1,0,0,0,1,0,0,1,0,114,0,166666.6608,0,0,0,0,0,0,0,0,57,0,0,32,16,16,16,32,16,32,1
0.176636,1,0,0,0,1,0,0,1,0,0,1000,268,84.920403,2,1,978.32454,58.463949,255,2861304458,4258872458,255,100,45,1,1,1,1,1,1,1,2,1
0.000008,0,0,1,1,0,0,0,0,1,0,200,0,125000.0003,0,0,0,0,0,0,0,0,100,0,0,2,2,2,2,2,20,2,1
0.000053,0,0,1,1,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,4,1,1,1,4,3,4,1
0.222028,1,0,0,0,1,0,0,1,0,0,748,946,76.566919,2,2,1197.18782,41.90773,255,2133753161,1552555547,255,75,118,1,1,1,1,1,1,1,1,1
4.044115,1,0,0,0,0,0,1,1,0,0,1326,1652,11.621826,7,9,8493.174024,10435.36875,255,895089953,270756635,255,51,75,0,1,1,1,1,1,1,1,1
0.000004,0,0,1,1,0,0,0,0,1,0,104,0,250000.0006,0,0,0,0,0,0,0,0,52,0,0,1,1,1,1,1,2,1,1
0.933013,1,0,0,1,0,0,0,1,0,0,588,268,16.076946,2,1,6023.107535,280.788375,255,3162788719,2514112799,255,59,45,0,4,3,2,1,5,3,4,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,21,5,5,5,21,5,21,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,9,2,2,2,12,2,9,1
0.000007,0,1,0,0,0,1,0,0,1,0,114,0,142857.1409,0,0,0,0,0,0,0,0,57,0,0,50,50,50,22,50,50,50,1
0.000005,0,1,0,0,0,1,0,0,1,0,114,0,200000.0051,0,0,0,0,0,0,0,0,57,0,0,28,20,20,11,28,21,28,1
0.000007,0,0,1,1,0,0,0,0,1,0,200,0,142857.1409,0,0,0,0,0,0,0,0,100,0,0,5,5,4,4,8,5,5,1
0.000004,0,1,0,0,0,1,0,0,1,0,114,0,250000.0006,0,0,0,0,0,0,0,0,57,0,0,13,13,13,13,13,13,13,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,28,11,11,11,28,12,28,1
0.00001,0,1,0,1,0,0,0,0,1,0,1164,0,100000.0025,0,0,0,0,0,0,0,0,582,0,0,36,11,11,1,36,12,36,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,7,3,2,2,7,2,7,1
0.336769,1,0,0,0,1,0,0,1,0,0,1060,67045,204.888208,2,25,1167.055283,851.106385,255,1063414794,4143684993,255,66,1242,1,1,1,1,1,1,1,1,1
56.079937,1,0,0,0,0,0,1,1,0,0,5579643,29056,86.35887,2085,2,1644.462003,94.971336,255,1375212216,4178425111,255,1337,43,0,1,1,1,1,2,1,1,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,28,13,13,13,28,13,28,1
0.000008,0,1,0,0,0,1,0,0,1,0,114,0,125000.0003,0,0,0,0,0,0,0,0,57,0,0,33,33,33,17,33,33,33,1
0.000004,0,1,0,0,0,1,0,0,1,0,114,0,250000.0006,0,0,0,0,0,0,0,0,57,0,0,28,11,11,11,28,12,28,1
1.300219,1,0,0,0,0,0,1,1,0,0,946,12608,34.609553,7,11,3542.268677,3050.654796,255,3704615669,2706279236,255,47,485,0,1,1,1,1,1,2,1,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,2,2,2,2,2,2,2,1
0.000008,0,1,0,0,0,1,0,0,1,0,114,0,125000.0003,0,0,0,0,0,0,0,0,57,0,0,21,16,16,16,21,17,21,1
1.133512,1,0,0,1,0,0,0,1,0,0,564,354,14.997635,2,1,8402.563773,226.756313,255,2242711526,2880458661,255,56,44,0,1,2,1,1,1,26,1,1
0.000006,0,1,0,0,0,1,0,0,1,0,114,0,166666.6608,0,0,0,0,0,0,0,0,57,0,0,23,23,23,8,23,23,23,1
0.000007,0,0,1,1,0,0,0,0,1,0,200,0,142857.1409,0,0,0,0,0,0,0,0,100,0,0,3,2,1,1,3,26,3,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,17,17,17,17,17,17,17,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,18,16,16,16,18,17,18,1
0.000003,0,0,1,1,0,0,0,0,1,0,200,0,333333.3215,0,0,0,0,0,0,0,0,100,0,0,6,3,3,3,6,5,6,1
53.082527,0,0,1,1,0,0,0,0,0,1,2160,0,0.357933,0,0,3178.281,0,0,0,0,0,108,0,0,1,1,1,1,3,1,1,1
0.637009,1,0,0,0,1,0,0,1,0,0,940,4630,32.966566,2,3,4461.480068,3806.400921,255,3805829448,671695342,255,94,386,1,1,1,1,1,1,1,1,1
0.578331,1,0,0,1,0,0,0,1,0,0,590,268,25.936704,2,1,3090.266861,158.35225,255,2065280019,27180147,255,59,45,0,3,1,1,1,3,1,3,1
0.000003,0,1,0,1,0,0,0,0,1,0,104,0,333333.3215,0,0,0,0,0,0,0,0,52,0,0,2,1,1,1,1,3,1,1
0.000008,0,1,0,0,0,1,0,0,1,0,114,0,125000.0003,0,0,0,0,0,0,0,0,57,0,0,35,26,26,10,35,26,35,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,16,16,16,16,16,16,16,1
0.000003,0,1,0,1,0,0,0,0,1,0,168,0,333333.3215,0,0,0,0,0,0,0,0,84,0,0,2,1,1,1,1,1,1,1
0.000002,0,1,0,0,0,1,0,0,1,0,114,0,500000.0013,0,0,0,0,0,0,0,0,57,0,0,33,17,16,16,33,17,33,1
1.330128,1,0,0,0,1,0,0,1,0,0,6806,354,15.787955,4,1,6635.433334,280.158469,255,4018744068,3181489588,255,486,44,1,4,1,1,1,4,1,4,1
0.000005,0,1,0,0,0,1,0,0,1,0,114,0,200000.0051,0,0,0,0,0,0,0,0,57,0,0,19,12,10,10,19,10,19,1
0.000007,0,1,0,0,0,0,1,0,1,0,1152,0,142857.1409,0,0,0,0,0,0,0,0,576,0,0,2,2,2,2,2,2,2,1
1.02188,0,0,1,1,0,0,0,0,1,0,360,0,2.935765,0,0,481.706125,0,0,0,0,0,90,0,0,10,8,8,8,10,8,10,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,6,3,3,3,6,3,6,1
0.688675,1,0,0,0,1,0,0,1,0,0,832,1640,24.685084,2,2,4204.877074,120.236219,255,2210758825,245872639,255,83,205,1,1,2,1,1,2,4,1,1
0.620026,1,0,0,1,0,0,0,1,0,0,2516,268,24.192534,2,1,3354.815965,174.072641,255,2255486762,1585802360,255,252,45,0,6,1,1,1,2,3,2,1
0.478281,1,0,0,0,1,0,0,1,0,0,894,1282,35.543959,2,2,2623.847486,92.431477,255,1956118156,545839459,255,89,160,1,1,1,1,1,1,1,1,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,17,17,17,17,17,17,17,1
1.624724,1,0,0,0,0,0,1,1,0,0,31585,1776,38.775816,18,8,2665.395523,85.418125,255,514441120,3637718194,255,752,81,0,1,1,1,1,1,1,1,1
0.000003,0,1,0,1,0,0,0,0,1,0,168,0,333333.3215,0,0,0,0,0,0,0,0,84,0,0,1,1,1,1,1,1,1,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,4,3,3,3,4,3,4,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,32,18,18,18,32,18,32,1
0.303523,1,0,0,0,1,0,0,1,0,0,1156,268,49.419648,2,1,1510.020917,70.02143,255,524167439,2037379733,255,116,45,1,1,2,1,1,1,28,1,1
0.229226,1,0,0,1,0,0,0,1,0,0,1732,268,65.437605,2,1,1195.155402,70.231008,255,834803843,1109893481,255,173,45,0,2,1,1,1,1,1,1,1
0.000006,0,0,1,1,0,0,0,0,1,0,180,0,166666.6608,0,0,0,0,0,0,0,0,90,0,0,10,11,10,10,10,10,10,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,28,17,17,17,28,17,28,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,19,3,3,3,20,4,19,1
0.000008,0,1,0,0,0,1,0,0,1,0,114,0,125000.0003,0,0,0,0,0,0,0,0,57,0,0,22,18,18,18,22,18,22,1
0.000003,0,1,0,0,0,1,0,0,1,0,114,0,333333.3215,0,0,0,0,0,0,0,0,57,0,0,30,18,17,17,30,18,30,1
59.49752,0,0,1,1,0,0,0,0,1,0,14688,0,0.890793,0,0,1293.59325,0,0,0,0,0,272,0,0,2,5,2,2,6,4,2,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,4,1,1,1,4,21,4,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,6,1,1,1,6,1,6,1
0.000005,0,0,1,1,0,0,0,0,1,0,200,0,200000.0051,0,0,0,0,0,0,0,0,100,0,0,6,2,2,2,6,4,6,1
0.000009,0,0,1,1,0,0,0,0,1,0,200,0,111111.1072,0,0,0,0,0,0,0,0,100,0,0,6,2,2,2,6,3,6,1
0.984248,1,0,0,1,0,0,0,1,0,0,564,354,17.27207,2,1,7944.646557,177.012453,255,122931944,3521792551,255,56,44,0,1,1,1,1,1,1,1,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,25,25,25,13,25,25,25,1
0.000007,0,1,0,0,0,1,0,0,1,0,114,0,142857.1409,0,0,0,0,0,0,0,0,57,0,0,17,12,12,12,17,13,17,1
1.275774,1,0,0,0,1,0,0,1,0,0,1136,354,13.325244,2,1,7684.416722,325.623562,255,2216687833,2825312707,255,114,44,0,1,1,1,1,1,1,1,1
1.907874,1,0,0,1,0,0,0,1,0,0,994,834,11.007016,3,2,11967.51638,284.923219,255,1744043306,4199525816,255,83,83,0,4,1,1,1,3,1,4,1
0.000009,0,1,0,0,0,1,0,0,1,0,114,0,111111.1072,0,0,0,0,0,0,0,0,57,0,0,16,16,16,16,18,17,16,1
0.836185,1,0,0,1,0,0,0,1,0,0,702,438,22.722245,3,2,3715.065723,127.194648,255,2189034350,4080496684,255,59,55,0,1,1,1,1,1,1,1,1
0.517412,0,0,1,1,0,0,0,0,1,0,1040,0,36.72122,0,0,31.620418,0,0,0,0,0,52,0,0,1,1,1,1,1,1,1,1
0.055767,0,1,0,0,0,1,0,0,0,1,120,798,53.795256,0,0,0,0,0,0,0,0,60,399,0,2,2,2,2,2,2,22,1
